tipster_id,sport_id,bookie_id,bet_type,sub_type,competition,event,pick,stake,odds,event_date,analysis,screenshot_path,status,result,profit
5,1,7,pre_match,combined,LaLiga EA Sports FA Cup,Rayo Vallecano - Osasuna  Manchester City - Chelsea,Raul García mas de 0.5 remates Se clasifica el Manchester City,1.0,1.66,2024-04-20,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,4,pre_match,simple,LaLiga EA Sports,Real Madrid - Barcelona,Tchouameni menos de 0.5 remates,0.5,2.62,2024-04-21,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.5,-0.5
5,1,2,pre_match,combined,Premier League LaLiga EA Sports,Fulham - Liverpool  Real Madrid - Barcelona,Joao Palhinha mas de 0.5 faltas Jude Bellingham mas de 0.5 entradas,1.0,1.62,2024-04-21,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.62,0.62
5,1,7,pre_match,simple,Premier League,Crystal Palace - West Ham,Will Hughes 37 o mas pases,1.0,1.86,2024-04-21,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.86,0.86
5,1,7,pre_match,simple,Premier League,Crystal Palace - West Ham,Nathaniel Clyne 38 o mas pases,1.0,1.82,2024-04-21,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.82,0.82
5,1,8,pre_match,combined,Premier League LaLiga EA Sports,Manchester City - Chelsea  Alavés - Atlético de Madrid,Rodri recibe 1 o mas faltas Guevara comete 1 o mas faltas,1.0,1.63,2024-04-21,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.63,0.63
5,1,8,pre_match,combined,FA Cup Premier League,Manchester City - Chelsea  Coventry City - Manchester United,Cada equipo 1 o mas tarjetas Se clasifica el Manchester United,1.0,1.7,2024-04-21,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.7,0.7
5,1,8,pre_match,combined,Premier League LaLiga EA Sports,Everton - Brentford  Alavés - Celta,Gueye mas de 0.5 faltas Carles Pérez mas de 0.5 remates,1.0,1.65,2024-04-27,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,5,pre_match,combined,Premier League,West Ham United - Liverpool,Crear apuesta: Leer descripción,1.0,1.8,2024-04-27,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,4,pre_match,simple,LaLiga EA Sports,Betis - Sevilla,Ocampos 1 o mas faltas,1.0,1.57,2024-04-28,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.57,0.57
5,1,8,pre_match,simple,Premier League,Betis - Sevilla,Crear apuesta,0.75,2.0,2024-04-28,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.75,-0.75
5,1,8,pre_match,simple,Premier League,Tottenham - Arsenal,Crear apuesta: Leer descripcion,1.0,1.99,2024-04-28,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,8,pre_match,simple,LaLiga EA Sports,Real Betis - Sevilla,Crear apuesta: Leer descripción,1.0,1.67,2024-04-28,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,5,pre_match,simple,LaLiga EA Sports,Cádiz - Mallorca,Mas de 5.5 tarjetas,1.0,1.9,2024-04-28,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,3,pre_match,combined,LaLiga EA Sports LaLiga EA Sports,Villarreal - Rayo Vallecano  Barcelona - Valencia,Villarreal 1 o X Gana el Barcelona,1.0,1.69,2024-04-29,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.69,0.69
5,1,4,pre_match,combined,LaLiga EA Sports LaLiga EA Sports,Real Sociedad - Real Madrid  Barcelona - Valencia,Real Sociedad mas de 0.5 goles Gana el Barcelona,1.0,1.81,2024-04-29,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,3,pre_match,simple,LaLiga EA Sports,Burnley - Newcastle,Crear apuesta: Leer descripción,0.5,2.8,2024-05-04,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.9,0.9
5,1,7,pre_match,combined,LaLiga EA Sports LaLiga EA Sports,Real Sociedad - Las Palmas  Real Madrid - Cadiz,Turrientes comete 1 o mas faltas Gana el Real Madrid,1.0,1.77,2024-05-04,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.77,0.77
5,1,1,pre_match,combined,Premier League LaLiga EA Sports,Liverpool - Tottenham  Valencia - Alavés,Bissouma mas de 0.5 faltas Valencia gana con handicap +0.5,1.0,1.73,2024-05-05,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,2,pre_match,combined,Premier League Premier League,Liverpool - Tottenham  Crystal Palace - Manchester United,Mac Allister mas de 0.5 faltas Clyne menos de 0.5 remates,1.0,1.87,2024-05-06,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.87,0.87
5,1,7,pre_match,simple,Clasificación UEFA Champions League,Real Madrid - Bayern,Crear apuesta: Leer descripción,1.0,1.61,2024-05-08,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.61,0.61
5,1,9,pre_match,simple,Clasificación UEFA Europa League,Leverkusen - Roma,Roma mas de 11.5 remates,0.5,2.75,2024-05-09,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.5,-0.5
5,1,4,pre_match,combined,UEFA Europa Conference League UEFA Europa League,Olympiakos - Aston Villa  Bayer Leverkusen - Roma,Aston Villa mas de 13.5 remates Roma mas de 8.5 remates,1.0,2.08,2024-05-09,Análisis generado automáticamente.,picks/5/placeholder.webp,won,1.08,1.08
5,1,9,pre_match,combined,LaLiga EA Sports Premier League,Granada - Real Madrid  Nott Forest - Chelsea,Real Madrid x o 2 Chelsea x o 2,1.0,1.58,2024-05-11,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.58,0.58
5,1,4,pre_match,simple,Premier League,Tottenham - Man City,Crear apuesta (Leer descripción),1.0,1.61,2024-05-14,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,9,pre_match,combined,LaLiga EA Sports LaLiga EA Sports,Real Madrid - Alavés  Girona - Villarreal,Gana Real Madrid Gana el Villarreal con handicap +2.0,1.0,1.55,2024-05-14,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.55,0.55
5,1,5,pre_match,simple,Premier League,Man United - Newcastle,Crear apuesta (Leer descripción),1.0,1.72,2024-05-15,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,9,pre_match,combined,LaLiga EA Sports Premier League,Barcelona - Real Sociedad  Manchester United - Newcastle,Turrientes 1 o mas faltas Bruno Guimaraes 1 o mas faltas,1.0,1.66,2024-05-15,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,2,pre_match,simple,LaLiga EA Sports,Real Betis - Real Sociedad,Crear apuesta: Leer descripción,1.0,1.6,2024-05-19,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.3,0.3
5,1,7,pre_match,simple,LaLiga EA Sports,Cádiz - Las Palmas,Crear apuesta: Leer descripción,1.0,1.75,2024-05-19,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.75,0.75
5,1,1,pre_match,simple,LaLiga EA Sports,Villarreal - Real Madrid,Fran García 2 o mas entradas,1.0,1.72,2024-05-19,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.72,0.72
5,1,9,pre_match,combined,LaLiga EA Sports LaLiga EA Sports,Cádiz - Las Palmas  Mallorca - Almería,Las Palmas gana con handicap +1.5 Almería gana con handicap +2.0,1.0,1.63,2024-05-19,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.63,0.63
5,1,8,pre_match,combined,LaLiga EA Sports LaLiga EA Sports,Atlético de Madrid - Barcelona  Barcelona - Rayo Vallecano,Gana el Atlético Gana el Barcelona,1.0,1.77,2024-05-19,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,9,pre_match,simple,Premier League,Sheffield United - Tottenham,Dragusin 65 o mas pases,1.0,1.8,2024-05-19,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.8,0.8
5,1,6,pre_match,simple,Premier League,Sheffield United - Tottenham,Gana el Tottenham con handicap -1.5,1.0,1.87,2024-05-19,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.87,0.87
5,1,1,pre_match,simple,Premier League,Premier League - Premier League,Watkins pichichi sin Haaland,0.25,5.0,2024-05-19,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.25,-0.25
5,1,4,pre_match,simple,Premier League,Premier League - Premier League,Isak pichichi sin Haaland,0.25,4.5,2024-05-19,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.25,-0.25
5,1,1,pre_match,simple,Premier League,Premier League - Premier League,Solanke maximo goleador sin Haaland,0.25,10.0,2024-05-19,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.25,-0.25
5,1,5,pre_match,simple,LaLiga EA Sports,Osasuna - Villarreal,Comesaña 1 o mas asistencias,0.1,15.0,2024-05-25,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.1,-0.1
5,1,1,pre_match,simple,LaLiga EA Sports,Osasuna - Villarreal,Baena 1 o mas asistencias,0.25,4.5,2024-05-25,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.88,0.88
5,1,9,pre_match,simple,LaLiga EA Sports,Osasuna - Villarreal,Kiko Femenía 1 o mas asistencias,0.1,17.0,2024-05-25,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.1,-0.1
5,1,5,pre_match,combined,FA Cup LaLiga EA Sports,Man City - Man United  Real Madrid - Betis,Gana el City Gana el Madrid,1.0,1.65,2024-05-25,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,4,pre_match,simple,UEFA Champions League,Borussia Dortmund - Real Madrid,Crear apuesta: Leer descripción,1.0,1.8,2024-06-01,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.8,0.8
5,1,6,pre_match,simple,UEFA Champions League,Borussia Dortmund - Real Madrid,Crear apuesta: Leer descripción,1.0,1.75,2024-06-01,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.75,0.75
5,1,9,pre_match,combined,Amistoso Amistoso,Albania - Liechtenstein  Suiza - Estonia,Albania gana sin encajar goles (Con la opción crear apuesta) Gana Suiza,1.0,1.73,2024-06-04,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.73,0.73
5,1,5,pre_match,simple,UEFA Champions League,Eslovaquia - San Marino,Crear apuesta (Leer descripción),1.0,1.62,2024-06-05,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.62,0.62
5,1,4,pre_match,combined,Amistoso Amistoso,Gibraltar - Escocia  Belgica - Montenegro,No marcan ambos Gana Bélgica,1.0,1.77,2024-06-05,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.77,0.77
5,1,8,pre_match,combined,Amistoso Amistoso,Rumania - Liechtenstein  Alemania - Grecia,Ambos no marcan Gana Alemania,1.0,1.65,2024-06-07,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.65,0.65
5,1,10,pre_match,simple,EURO 2024,Inglaterra - Inglaterra,Dean Henderson será convocado para la Euro 2024,0.5,3.25,2024-06-09,Análisis generado automáticamente.,picks/5/placeholder.webp,won,1.13,1.13
5,1,9,pre_match,simple,Eurocopa,Inglaterra - Inglaterra,Jordan Henderson va a la Euro 2024,1.5,1.61,2024-06-09,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.5,-1.5
5,1,4,pre_match,simple,Eurocopa,España - España,Alex Baena va a la Euro,0.25,8.0,2024-06-09,Análisis generado automáticamente.,picks/5/placeholder.webp,won,1.75,1.75
5,1,9,pre_match,simple,Premier League,Inglaterra - Inglaterra,Ben White va a la Euro,0.25,15.0,2024-06-09,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.25,-0.25
5,1,5,pre_match,simple,Eurocopa,España - España,Remiro va a la Euro 2024,0.5,3.5,2024-06-09,Análisis generado automáticamente.,picks/5/placeholder.webp,won,1.25,1.25
5,1,4,pre_match,combined,Eurocopa Eurocopa,Hungría - Suiza  España - Croacia,Freuler mas de 0.5 entradas Le Normand mas de 0.5 faltas,0.75,1.96,2024-06-16,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.75,-0.75
5,1,7,pre_match,simple,Eurocopa,Austria - Francia,Baungartner menos de 30.5 pases,1.0,1.82,2024-06-17,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.82,0.82
5,1,6,pre_match,simple,Eurocopa,Austria - Francia,Laimer menos de 35.5 pases,1.0,1.83,2024-06-17,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.83,0.83
5,1,6,pre_match,combined,Eurocopa Eurocopa,Serbia - Inglaterra  Belgica - Eslovaquia,Bellingham mas de 0.5 entradas Eslovaquia mas de 6.5 remates,1.0,1.75,2024-06-17,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.75,0.75
5,1,9,pre_match,simple,Eurocopa,Escocia - Suiza,Vargas menos de 28.5 pases,1.0,1.83,2024-06-19,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.83,0.83
5,1,10,pre_match,simple,Eurocopa,Alemania - Hungria,Gundogan menos de 40.5 pases,1.0,1.83,2024-06-19,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,5,pre_match,simple,Eurocopa,Turquia - Portugal,Bruno Fernandes menos de 72.5 pases,1.0,1.7,2024-06-22,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.7,0.7
5,1,4,pre_match,simple,Eurocopa,Belgica - Rumania,Doku menos de 35.5 pases,1.0,1.83,2024-06-22,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.83,0.83
5,1,2,pre_match,simple,Eurocopa,Escocia - Hungria,Crear apuesta: Leer descripción,1.0,1.75,2024-06-23,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,1,pre_match,simple,Eurocopa,Alemania - Alemania,El portero de Alemania hace 5 o mas paradas en la fase de grupos,1.0,1.83,2024-06-23,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.83,0.83
5,1,4,pre_match,combined,Eurocopa Eurocopa,Georgia - Republica Checa  Croacia - Italia,Mas de 2.5 tarjetas y cada equipo 1 o mas tarjetas Cada equipo 1 o mas tarjetas,1.0,1.71,2024-06-24,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.71,0.71
5,1,2,pre_match,simple,Eurocopa,Paises Bajos - Austria,Reinjders menos de 44.5 pases,1.0,1.82,2024-06-25,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.82,0.82
5,1,7,pre_match,simple,Eurocopa,Dinamarca - Serbia,Mas de 3.5 tarjetas,1.0,1.67,2024-06-25,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.67,0.67
5,1,6,pre_match,combined,Eurocopa Eurocopa,Serbia - Serbia  Paises Bajos - Paises Bajos,Serbia se clasifica para octavos Paises Bajos se clasifica para octavos,1.0,1.88,2024-06-25,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,1,pre_match,combined,Eurocopa Eurocopa,Albania - Albania  Eslovenia - Eslovenia,Albania eliminado en fase de grupos Eslovenia eliminado en fase de grupos,1.0,1.61,2024-06-25,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,2,pre_match,combined,Eurocopa Eurocopa,Croacia - Croacia  Ucrania - Ucrania,Croacia se clasifica para octavos de final Ucrania se clasifica para octavos de final,1.5,1.95,2024-06-26,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.5,-1.5
5,1,2,pre_match,combined,Eurocopa Eurocopa,Escocia - Escocia  Polonia - Polonia,Escocia no se clasifica para octavos Polonia no se clasifica para octavos,1.0,1.75,2024-06-26,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.75,0.75
5,1,9,pre_match,combined,Eurocopa Eurocopa,Alemania - Dinamarca  Francia - Belgica,Se clasifica Alemania Se clasifica Francia,1.0,1.93,2024-07-01,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.93,0.93
5,1,1,pre_match,combined,Eurocopa Eurocopa,España - Alemania  Portugal - Francia,Rodri mas de 0.5 faltas Bruno Fernandes mas de 0.5 faltas,1.0,2.02,2024-07-05,Análisis generado automáticamente.,picks/5/placeholder.webp,won,1.02,1.02
5,1,2,pre_match,simple,Eurocopa,Inglaterra - Suiza,Crear apuesta: Leer descripción,1.0,1.8,2024-07-06,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.8,0.8
5,1,6,pre_match,combined,Eurocopa Eurocopa,España - Alemania  Paises Bajos - Turquia,Mas de 1.5 goles Se clasifica Paises Bajos,1.0,1.78,2024-07-06,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.78,0.78
5,1,9,pre_match,simple,Copa América,Uruguay - Brasil,Danilo menos de 55.5 pases,1.0,1.8,2024-07-07,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.8,0.8
5,1,10,pre_match,combined,Eurocopa Copa América,Paises Bajos - Turquia  Uruguay - Brasil,Dumfries mas de 0.5 faltas cometidas Darwin Nuñez mas de 0.5 faltas cometidas,1.0,1.96,2024-07-07,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,10,pre_match,simple,Copa América,Argentina - Argentina,Argentina alcanzará la final,1.0,1.72,2024-07-10,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.72,0.72
5,1,6,pre_match,simple,Eurocopa,España - Inglaterra,Crear apuesta: Leer descripción,0.5,3.0,2024-07-14,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.5,-0.5
5,1,2,pre_match,simple,Eurocopa,Wirtz - Wirtz,Wirtz mejor jugador joven de la Euro,0.25,7.5,2024-07-14,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.25,-0.25
5,1,7,pre_match,simple,Eurocopa,Musiala - Musiala,Musiala mejor jugador joven de la Euro,0.25,8.0,2024-07-14,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.25,-0.25
5,1,4,pre_match,combined,Copa América Copa América,Canada - Uruguay  Argentina - Colombia,Uruguay acaba 3º Jefferson Lerma mas de 0.5 faltas,1.0,1.72,2024-07-15,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.72,0.72
5,1,5,pre_match,simple,Juegos Olímpicos,Rep Dominicana - España,Rep Dominicana 0 goles,1.0,1.72,2024-07-27,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,8,pre_match,combined,Juegos Olímpicos Juegos Olímpicos,Francia - Francia  España - España,Francia gana su grupo España grana su grupo,1.0,1.67,2024-07-30,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,3,pre_match,simple,LaLiga EA Sports,Athletic Club - Getafe,Crear apuesta: Leer descripción,1.0,1.7,2024-08-15,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,7,pre_match,simple,LaLiga EA Sports,Las Palmas - Sevilla,Gudelj 50 o mas pases,1.0,1.98,2024-08-16,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.98,0.98
5,1,6,pre_match,simple,Premier League,Ipswich - Liverpool,Gravenberch 40 o mas pases,1.0,1.78,2024-08-17,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.78,0.78
5,1,1,pre_match,simple,DFB Pokal,Koblenz - Wolfsburgo,Ambos no marcan,1.0,1.75,2024-08-19,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.75,0.75
5,1,7,pre_match,simple,LaLiga EA Sports,Celta - Valencia,Yarek Gasiorowski 37 o mas pases,1.0,1.8,2024-08-23,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.8,0.8
5,1,9,pre_match,combined,LaLiga EA Sports LIGA HYPERMOTION,Espanyol - Real Sociedad Tenerife - Almería,Real Sociedad x o 2 Almería x o 2,0.75,1.98,2024-08-24,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.73,0.73
5,1,7,pre_match,simple,Premier League,Wolverhampton - Chelsea,Levi Colwill 50 o mas pases,1.0,1.65,2024-08-25,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.65,0.65
5,1,1,pre_match,combined,LaLiga EA Sports LaLiga EA Sports,Villarreal - Celta Las Palmas - Real Madrid,Villarreal 1 o x Gana Real Madrid,1.0,1.82,2024-08-29,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,2,pre_match,combined,UEFA Europa League UEFA Europa League,Jagiellonia - Ajax Braga - Rapid Viena,Se clasifica el Ajax Se clasifica el Braga,1.0,1.71,2024-08-29,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.71,0.71
5,1,6,pre_match,simple,LaLiga EA Sports,Getafe - Real Sociedad,Chrisantus Uche 1 o mas tackles,1.0,1.83,2024-09-01,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.83,0.83
5,1,1,pre_match,simple,LaLiga EA Sports,Betis - Leganes,Natan 50 o mas pases,0.75,1.9,2024-09-13,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.68,0.675
5,1,8,pre_match,simple,LaLiga EA Sports,Real Sociedad - Real Madrid,Sergio Gómez 2 o mas entradas,0.25,2.95,2024-09-14,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.48,0.48
5,1,7,pre_match,combined,LaLiga EA Sports LaLiga EA Sports,Mallorca - Villarreal Sevilla - Getafe,Villarreal x o 2 Sevilla 1 o x,0.75,2.07,2024-09-14,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.8,0.8
5,1,4,pre_match,simple,Premier League,Brighton - Ipswich,Axel Tuanzebe 2 o mas entradas,0.75,2.1,2024-09-14,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.82,0.825
5,1,10,pre_match,combined,Premier League Premier League,Tottenham - Arsenal Wolverhamtpon - Newcastle,Havertz mas de 0.5 entradas Livramento mas de 0.5 entradas,1.0,1.92,2024-09-15,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.92,0.92
5,1,2,pre_match,simple,Premier League,Tottenham - Arsenal,Mas de 37.5 entradas,1.0,1.83,2024-09-15,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.83,0.83
5,1,3,pre_match,simple,La Liga EA Sports,Alaves - Sevilla,Manu Sanzchez 2 o mas entradas,0.5,2.1,2024-09-20,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.5,-0.5
5,1,7,pre_match,simple,La Liga EA Sports,Osasuna - Las Palmas,Marvin 2 o mas entradas,0.5,1.05,2024-09-21,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.5,-0.5
5,1,10,pre_match,simple,Premier League,West Ham -Chelsea,Guido Rodriguez y Moises Caicedo mas de 0.5 faltas cada uno,0.75,1.28,2024-09-21,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.75,-0.75
5,1,9,pre_match,simple,La Liga EA Sports,Valladolid - Real Sociedad,Sergio Gomez 2 o mas entradas,0.25,3.2,2024-09-21,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.55,0.55
5,1,2,pre_match,simple,Premier League,Manchester City - Arsenal,Rodri y Havertz mas de 0.5 faltas cada uno,1.0,1.66,2024-09-22,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,1,pre_match,combined,La Liga EA Sports La Liga EA Sports,Valladolid - Real Sociedad Getafe - Leganes,Real Sociedad x o 2 Mas de 4.5 tarjetas y cada equipo 1 o mas tarjetas,1.0,1.7,2024-09-22,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.7,0.7
5,1,10,pre_match,simple,La Liga EA Sports,Real Madrid - Alavés,Gana Real Madrid Mouriño 1 o mas faltas,0.75,1.9,2024-09-24,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.68,0.675
5,1,6,pre_match,simple,La Liga EA Sports,Real Madrid - Alavés,Mouriño 2 o mas entradas,0.75,2.3,2024-09-24,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.98,0.975
5,1,10,pre_match,combined,Premier League Premie League,Newcastle - Manchester City Wolverhampton - Liverpool,Bruno Guimaraes mas de 0.5 faltas Trent mas de 0.5 entradas,0.75,1.71,2024-09-28,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.53,0.53
5,1,6,pre_match,simple,La Liga EA Sports,Atletico de Madrid - Real Madrid,Atletico mas de 19.5 entradas,1.0,1.83,2024-09-29,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-1.0,-1.0
5,1,8,pre_match,simple,Champions League,Aston Villa - Bayern Munich,Tielemans y Musiala mas de 0.5 faltas cada uno,1.0,1.8,2024-10-02,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.33,0.33
5,1,7,pre_match,simple,La Liga EA Sports,Valladolid - Rayo,Ratiu 2 o mas tackles,0.75,1.9,2024-10-05,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.75,-0.75
5,1,8,pre_match,combined,Premier League Premier League,West Ham - Ipswich Manchester City - Fulham,Gana el West Ham sin empate Gana el Manchester City,1.0,1.75,2024-10-05,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.75,0.75
5,1,1,pre_match,simple,La Liga EA Sports,Getafe - Osasuna,Areso 2 o mas tackles,0.5,2.45,2024-10-05,Análisis generado automáticamente.,picks/5/placeholder.webp,won,0.72,0.72
5,1,8,pre_match,simple,Premier League,Brentford - Wolves,Van den Berg 2 o mas tackles,0.75,2.1,2024-10-05,Análisis generado automáticamente.,picks/5/placeholder.webp,lost,-0.75,-0.75
